,t2_towerKills,t1_towerKills,firstInhibitor,t2_inhibitorKills,t1_inhibitorKills,firstTower,firstBaron,t2_dragonKills,t1_dragonKills,t1_baronKills,t2_baronKills,firstDragon
26693,11,0,2,3,0,2,2,4,0,0,1,2
26694,10,2,2,2,0,2,2,3,0,0,1,2
26695,9,7,2,2,0,2,1,1,3,1,1,1
26696,9,5,2,2,0,1,0,1,2,0,0,1
26697,0,6,0,0,0,1,0,1,0,0,0,2
26698,11,1,2,4,0,2,0,3,0,0,0,2
26699,11,1,2,3,0,2,0,3,0,0,0,2
26700,10,1,2,2,0,2,0,1,0,0,0,2
26701,7,7,1,1,1,2,1,1,2,1,1,2
26702,10,1,2,3,0,2,2,2,0,0,1,2
26703,0,3,0,0,0,1,0,0,1,0,0,1
26704,9,2,2,2,0,1,0,1,1,0,0,1
26705,10,1,2,3,0,2,2,4,0,0,1,2
26706,3,11,1,0,3,2,1,0,4,1,0,1
26707,1,11,1,0,3,2,1,1,4,2,0,1
26708,11,1,2,3,0,1,0,1,1,0,0,1
26709,6,0,2,1,0,2,0,3,0,0,0,2
26710,2,4,0,0,0,1,0,1,1,0,0,2
26711,4,11,1,1,3,1,2,2,2,0,3,1
26712,0,11,1,0,4,1,0,0,4,0,0,1
26713,4,9,1,0,1,2,1,2,2,2,0,2
26714,10,1,2,2,0,2,2,2,0,0,1,2
26715,9,3,2,2,0,1,2,2,2,0,1,1
26716,10,2,2,2,0,2,2,2,1,0,1,1
26717,0,9,1,0,2,1,0,0,1,0,0,1
26718,8,2,2,1,0,2,0,1,0,0,0,2
26719,0,0,0,0,0,0,0,0,0,0,0,0
26720,7,9,1,1,3,1,2,3,2,0,1,2
26721,1,9,1,0,2,1,1,0,2,1,0,1
26722,9,3,2,2,0,2,2,2,0,0,1,2
26723,4,1,0,0,0,2,0,1,1,0,0,1
26724,3,5,1,0,1,2,2,1,4,0,1,2
26725,3,8,1,0,1,1,1,0,3,1,0,1
26726,10,2,2,2,0,2,2,3,0,0,1,2
26727,4,11,1,0,3,1,1,0,2,1,0,1
26728,8,2,2,1,0,2,0,3,0,0,0,2
26729,1,10,1,0,2,2,0,0,2,0,0,1
26730,9,4,2,2,0,2,2,1,3,0,1,1
26731,9,0,2,2,0,2,0,3,1,0,0,2
26732,3,9,1,0,2,1,1,1,2,1,0,1
26733,0,11,1,0,3,1,0,1,2,0,0,1
26734,2,11,1,0,3,1,1,0,2,1,0,1
26735,9,2,2,2,0,2,0,1,1,0,0,1
26736,11,0,2,3,0,2,0,3,0,0,0,2
26737,7,10,1,1,2,1,1,1,3,3,0,1
26738,2,7,1,0,1,1,0,2,1,0,0,2
26739,4,11,1,0,3,2,1,2,3,2,0,1
26740,3,8,1,0,2,1,2,1,2,0,1,2
26741,4,9,1,0,2,2,2,1,2,0,2,1
26742,6,9,1,1,2,1,2,3,0,1,2,2
26743,5,6,1,0,2,2,0,0,3,0,0,1
26744,10,6,2,3,0,2,2,3,1,0,1,2
26745,0,0,0,0,0,0,0,0,0,0,0,0
26746,11,1,2,2,0,1,2,0,2,0,1,1
26747,6,1,2,1,0,1,0,3,0,0,0,2
